,Account,Company,Order,SKU,Country,Year,Quantity,UnitPrice,transactionComplete
7966,123456788,Name IT,99997,s8-supercomputer,Gabon,2005,9516,232,True
7967,123456787,Kulas Inc,99991,s11-supercomputer,Libyan Arab Jamahiriya,1984,3591,344,True
7968,123456777,My SQ Man,99981,s11-supercomputer,Suriname,1979,6244,435,False
7969,123456777,Kirlosker Service Center,99981,s8-supercomputer,United States of America,1981,3303,192,False
7970,123456784,Loolo INC,99987,s5-supercomputer,Jamaica,2014,2751,692,False
7971,123456771,Kirlosker Service Center,99993,s6-supercomputer,Solomon Islands,1987,8771,558,True
7972,123456783,Pryianka Ji,99983,s4-supercomputer,Burundi,1988,9746,46,True
7973,123456781,GitHub,99990,s10-supercomputer,Haiti,1977,8955,31,True
7974,123456776,ABC Dogma,99987,s7-supercomputer,Wallis and Futuna,2002,5265,475,True
7975,123456785,GitHub,99996,s4-supercomputer,Korea,1975,7987,232,False
7976,123456775,SAS Web Tec,99985,s7-supercomputer,Hungary,1989,9233,636,False
7977,123456777,Gen Power,99987,s5-supercomputer,Ecuador,1993,7223,305,True
7978,123456773,Loolo INC,99985,s9-supercomputer,Myanmar,2009,6854,47,True
7979,123456785,Name IT,99992,s9-supercomputer,Chad,2000,2504,294,False
7980,123456776,Name IT,99985,s3-supercomputer,Afghanistan,1990,995,10,True
7981,123456776,Kirlosker Service Center,99986,s6-supercomputer,Greece,1971,7387,480,True
7982,123456778,Gen Power,99993,s1-supercomputer,Lao People's Democratic Republic,1992,6732,498,True
7983,123456786,My SQ Man,99991,s5-supercomputer,Somalia,1997,6765,129,True
7984,123456784,SAS Web Tec,99991,s5-supercomputer,Greenland,2014,2298,10,True
7985,123456789,Name IT,99981,s10-supercomputer,Faroe Islands,2017,1884,117,True
7986,123456776,SAS Web Tec,99996,s6-supercomputer,Somalia,1987,5502,552,True
7987,123456775,Will LLC,99985,s8-supercomputer,Montenegro,1990,3462,646,False
7988,123456780,Super Sexy Dingo,99993,s6-supercomputer,Mali,1998,6102,243,False
7989,123456773,Super Sexy Dingo,99997,s6-supercomputer,Sierra Leone,1989,6648,24,False
7990,123456770,Gen Power,99991,s4-supercomputer,Brunei Darussalam,2003,3222,513,True
7991,123456771,ABC Dogma,99996,s2-supercomputer,Montenegro,1987,1591,319,False
7992,123456785,Name IT,99992,s11-supercomputer,Taiwan,2003,2604,677,False
7993,123456782,ABC Dogma,99983,s11-supercomputer,Norfolk Island,1991,9232,238,False
7994,123456778,SAS Web Tec,99995,s5-supercomputer,Mexico,1990,3310,381,True
7995,123456785,Gen Power,99994,s10-supercomputer,Norway,1989,6452,33,False
7996,123456777,Super Sexy Dingo,99995,s9-supercomputer,Pakistan,1999,4642,279,True
7997,123456787,Will LLC,99999,s3-supercomputer,Tuvalu,2004,2829,459,False
7998,123456781,SAS Web Tec,99986,s10-supercomputer,South Georgia and the South Sandwich Islands,1988,8141,228,True
7999,123456775,Name IT,99996,s2-supercomputer,Cyprus,2008,739,79,True
8000,123456775,Gen Power,99990,s9-supercomputer,Saudi Arabia,1972,9426,292,False
8001,123456777,GitHub,99987,s2-supercomputer,Cote d'Ivoire,2007,7476,640,True
8002,123456772,Name IT,99992,s1-supercomputer,Sao Tome and Principe,1990,7643,631,True
8003,123456777,My SQ Man,99992,s1-supercomputer,Northern Mariana Islands,1992,5188,614,True
8004,123456784,Name IT,99981,s11-supercomputer,Egypt,1971,7134,400,True
8005,123456777,Super Sexy Dingo,99990,s6-supercomputer,Togo,1982,8051,308,True
8006,123456780,Name IT,99983,s5-supercomputer,Mauritius,1990,123,108,False
8007,123456775,SAS Web Tec,99995,s1-supercomputer,French Southern Territories,2000,183,663,False
8008,123456785,Name IT,99985,s3-supercomputer,Central African Republic,1975,4142,699,False
8009,123456781,Super Sexy Dingo,99982,s9-supercomputer,Uganda,1996,2845,356,True
8010,123456772,Pryianka Ji,99998,s7-supercomputer,Italy,2010,6931,491,True
8011,123456782,Super Sexy Dingo,99986,s11-supercomputer,Afghanistan,1971,5047,468,True
8012,123456772,ABC Dogma,99999,s7-supercomputer,Croatia,2019,1180,78,True
8013,123456780,SAS Web Tec,99997,s6-supercomputer,Cuba,1988,6705,589,False
8014,123456785,Name IT,99992,s10-supercomputer,Zambia,1970,2391,634,False
8015,123456779,GitHub,99992,s11-supercomputer,Cambodia,2007,6190,541,True
8016,123456783,Kulas Inc,99993,s6-supercomputer,Angola,1984,1762,35,True
8017,123456779,Kulas Inc,99980,s11-supercomputer,Heard Island and McDonald Islands,1985,659,399,False
8018,123456781,Kirlosker Service Center,99982,s10-supercomputer,Peru,2004,3747,629,True
8019,123456784,Pryianka Ji,99989,s5-supercomputer,Italy,2017,5482,157,True
8020,123456784,My SQ Man,99998,s8-supercomputer,Jordan,2013,967,112,False
8021,123456783,GitHub,99981,s5-supercomputer,Turkey,1973,5605,36,False
8022,123456776,My SQ Man,99999,s5-supercomputer,Burundi,1974,4141,190,False
8023,123456783,Gen Power,99996,s2-supercomputer,Afghanistan,2007,5405,130,True
8024,123456779,Super Sexy Dingo,99989,s10-supercomputer,Thailand,2015,5829,404,True
8025,123456784,Name IT,99993,s9-supercomputer,Oman,1998,3944,560,True
8026,123456778,Kulas Inc,99987,s6-supercomputer,Croatia,2005,2313,290,False
8027,123456789,Gen Power,99998,s5-supercomputer,British Indian Ocean Territory (Chagos Archipelago),1970,3321,411,False
8028,123456780,Gen Power,99980,s11-supercomputer,Niger,1991,8186,621,True
8029,123456775,Pryianka Ji,99987,s9-supercomputer,Latvia,1991,314,86,False
8030,123456785,Will LLC,99997,s6-supercomputer,Luxembourg,1975,7586,372,True
8031,123456770,Kirlosker Service Center,99997,s4-supercomputer,Ecuador,2018,5334,685,False
8032,123456781,GitHub,99998,s6-supercomputer,Ireland,1996,905,502,False
8033,123456779,My SQ Man,99989,s9-supercomputer,United Kingdom,1991,3542,337,False
8034,123456783,Kulas Inc,99994,s11-supercomputer,Hungary,2019,4786,299,False
8035,123456773,GitHub,99996,s9-supercomputer,Iceland,2004,3248,381,True
8036,123456781,GitHub,99997,s10-supercomputer,Bhutan,1974,7063,580,True
8037,123456773,Super Sexy Dingo,99980,s7-supercomputer,Saint Barthelemy,2001,4182,403,True
8038,123456780,Kulas Inc,99980,s9-supercomputer,French Polynesia,1992,3370,520,True
8039,123456786,GitHub,99991,s11-supercomputer,Lesotho,2000,4407,62,False
8040,123456784,ABC Dogma,99982,s1-supercomputer,Niue,1985,9845,611,True
8041,123456784,Gen Power,99989,s1-supercomputer,Denmark,1988,841,240,True
8042,123456787,Pryianka Ji,99981,s6-supercomputer,Australia,2002,5346,388,False
8043,123456770,My SQ Man,99999,s11-supercomputer,San Marino,1991,5731,525,False
8044,123456784,Kirlosker Service Center,99996,s9-supercomputer,British Virgin Islands,1976,2033,33,False
8045,123456770,ABC Dogma,99998,s1-supercomputer,Armenia,1997,4889,12,True
8046,123456780,Super Sexy Dingo,99997,s10-supercomputer,Papua New Guinea,2005,6600,364,False
8047,123456774,My SQ Man,99992,s9-supercomputer,Congo,1975,7622,551,False
8048,123456777,Loolo INC,99989,s3-supercomputer,France,1975,5957,474,True
8049,123456786,GitHub,99995,s7-supercomputer,Mayotte,1985,6225,174,False
8050,123456772,Kirlosker Service Center,99985,s5-supercomputer,Vanuatu,1997,9680,342,True
8051,123456780,ABC Dogma,99989,s11-supercomputer,Poland,1987,1243,288,True
8052,123456781,GitHub,99987,s7-supercomputer,Montserrat,1992,9578,186,True
8053,123456778,Loolo INC,99992,s7-supercomputer,Mayotte,1981,125,663,True
8054,123456784,Kirlosker Service Center,99996,s4-supercomputer,Peru,1970,4914,189,True
8055,123456782,Loolo INC,99985,s6-supercomputer,Cayman Islands,2008,3042,496,False
8056,123456773,Kulas Inc,99981,s2-supercomputer,Honduras,2019,1425,261,False
8057,123456773,ABC Dogma,99993,s8-supercomputer,Azerbaijan,1994,9783,43,False
8058,123456770,Super Sexy Dingo,99985,s8-supercomputer,El Salvador,1990,4066,34,True
8059,123456776,ABC Dogma,99994,s5-supercomputer,Japan,1990,2028,438,False
8060,123456779,Loolo INC,99999,s6-supercomputer,Guyana,2013,8472,248,True
8061,123456787,Name IT,99987,s5-supercomputer,Kazakhstan,2001,7889,13,False
8062,123456789,Will LLC,99995,s2-supercomputer,Palau,1992,3967,375,True
8063,123456788,Name IT,99992,s5-supercomputer,Belarus,2004,8285,576,True
8064,123456783,Gen Power,99996,s11-supercomputer,Lao People's Democratic Republic,2002,1694,521,True
8065,123456775,GitHub,99985,s2-supercomputer,Liberia,1986,2169,380,True
8066,123456783,ABC Dogma,99993,s8-supercomputer,Somalia,1986,2436,671,True
8067,123456778,Loolo INC,99993,s5-supercomputer,Norfolk Island,2004,9467,403,False
8068,123456776,GitHub,99992,s2-supercomputer,Czech Republic,2007,5257,402,True
8069,123456773,My SQ Man,99985,s8-supercomputer,Iran,2011,2935,327,True
8070,123456783,My SQ Man,99998,s2-supercomputer,Lao People's Democratic Republic,1978,1079,128,False
8071,123456786,SAS Web Tec,99991,s8-supercomputer,Bulgaria,2011,5478,377,True
8072,123456778,GitHub,99993,s3-supercomputer,Sierra Leone,1977,5883,471,True
8073,123456782,Loolo INC,99986,s3-supercomputer,Tokelau,1976,7600,619,False
8074,123456782,Gen Power,99995,s3-supercomputer,Brunei Darussalam,1985,7709,230,False
8075,123456784,Pryianka Ji,99987,s10-supercomputer,Turkmenistan,2013,810,192,False
8076,123456783,Kulas Inc,99990,s5-supercomputer,Niger,2006,3094,198,True
8077,123456786,SAS Web Tec,99983,s3-supercomputer,Algeria,2006,8964,121,False
8078,123456775,ABC Dogma,99981,s10-supercomputer,Denmark,2011,9907,582,True
8079,123456776,Kirlosker Service Center,99996,s5-supercomputer,Mexico,2006,939,423,False
8080,123456772,Name IT,99996,s3-supercomputer,Malaysia,1984,4258,65,True
8081,123456780,Kirlosker Service Center,99992,s9-supercomputer,United States Minor Outlying Islands,1997,7455,156,False
8082,123456770,SAS Web Tec,99981,s7-supercomputer,Canada,2011,4218,217,True
8083,123456780,Pryianka Ji,99985,s11-supercomputer,Benin,1999,1449,467,True
8084,123456783,ABC Dogma,99990,s5-supercomputer,Mozambique,2004,111,576,True
8085,123456770,Kirlosker Service Center,99994,s5-supercomputer,Austria,1993,645,589,True
8086,123456770,GitHub,99997,s7-supercomputer,Canada,1996,6172,489,False
8087,123456781,Loolo INC,99998,s6-supercomputer,Samoa,1980,8290,246,True
8088,123456781,Will LLC,99982,s10-supercomputer,Isle of Man,1991,8171,250,True
8089,123456776,Gen Power,99987,s5-supercomputer,Mozambique,1989,7726,349,True
8090,123456773,Kulas Inc,99992,s7-supercomputer,Belize,1982,4814,642,False
8091,123456773,SAS Web Tec,99991,s10-supercomputer,Armenia,2000,5520,322,False
8092,123456777,Super Sexy Dingo,99998,s10-supercomputer,Papua New Guinea,1982,5044,196,True
8093,123456785,Loolo INC,99996,s8-supercomputer,Turks and Caicos Islands,2011,1004,63,False
8094,123456788,My SQ Man,99992,s5-supercomputer,Guadeloupe,1988,2637,269,True
8095,123456786,Gen Power,99996,s11-supercomputer,Taiwan,1993,3880,302,False
8096,123456775,Kulas Inc,99991,s9-supercomputer,Western Sahara,1970,5041,558,True
8097,123456771,Will LLC,99981,s1-supercomputer,Kiribati,1982,5585,668,True
8098,123456778,ABC Dogma,99991,s2-supercomputer,Chad,2000,7733,694,True
8099,123456786,Loolo INC,99982,s10-supercomputer,French Guiana,1989,8690,493,False
8100,123456785,Loolo INC,99981,s11-supercomputer,Belarus,1987,3169,658,True
8101,123456777,Gen Power,99998,s11-supercomputer,Ethiopia,1988,3268,441,False
8102,123456778,ABC Dogma,99999,s2-supercomputer,Libyan Arab Jamahiriya,1986,1804,247,True
8103,123456771,Pryianka Ji,99993,s11-supercomputer,Mauritania,2008,2214,679,True
8104,123456774,SAS Web Tec,99985,s2-supercomputer,Marshall Islands,2004,8974,195,True
8105,123456785,Loolo INC,99992,s10-supercomputer,Croatia,2005,4220,659,True
8106,123456771,Kirlosker Service Center,99991,s10-supercomputer,Zambia,2019,2239,155,True
8107,123456776,Super Sexy Dingo,99986,s8-supercomputer,Bhutan,1990,7004,118,False
8108,123456779,Kulas Inc,99983,s8-supercomputer,Micronesia,1993,2473,323,False
8109,123456783,SAS Web Tec,99992,s9-supercomputer,Antigua and Barbuda,2003,431,186,False
8110,123456779,ABC Dogma,99998,s5-supercomputer,British Indian Ocean Territory (Chagos Archipelago),2003,1015,38,False
8111,123456779,Super Sexy Dingo,99986,s3-supercomputer,Burundi,2012,8166,112,True
8112,123456777,GitHub,99991,s4-supercomputer,Angola,1989,9922,107,True
8113,123456771,My SQ Man,99989,s9-supercomputer,Kuwait,1971,948,694,True
8114,123456771,Kirlosker Service Center,99987,s1-supercomputer,Costa Rica,1990,4856,155,False
8115,123456771,Kulas Inc,99981,s7-supercomputer,Botswana,2019,1331,382,False
8116,123456771,Gen Power,99994,s6-supercomputer,Korea,1980,6947,678,False
8117,123456780,My SQ Man,99989,s4-supercomputer,Samoa,2013,2247,594,True
8118,123456779,ABC Dogma,99981,s9-supercomputer,United Arab Emirates,1977,7839,319,False
8119,123456773,Name IT,99983,s3-supercomputer,Faroe Islands,2008,7607,290,False
8120,123456772,Kulas Inc,99996,s5-supercomputer,Papua New Guinea,1993,664,39,True
8121,123456782,GitHub,99997,s4-supercomputer,Jersey,1983,2495,680,True
8122,123456776,My SQ Man,99985,s10-supercomputer,Cameroon,1989,6402,108,False
8123,123456771,My SQ Man,99985,s4-supercomputer,Botswana,1977,3223,54,False
8124,123456781,Kirlosker Service Center,99996,s5-supercomputer,Finland,1999,4956,310,False
8125,123456772,Name IT,99981,s7-supercomputer,Indonesia,1972,1152,407,True
8126,123456782,My SQ Man,99982,s8-supercomputer,Philippines,2006,7364,139,False
8127,123456783,SAS Web Tec,99992,s1-supercomputer,Liechtenstein,1979,8922,150,True
8128,123456783,GitHub,99989,s1-supercomputer,Ukraine,2000,1448,183,True
8129,123456772,Name IT,99981,s8-supercomputer,Sao Tome and Principe,2000,6028,594,True
8130,123456770,Kulas Inc,99986,s4-supercomputer,Senegal,1978,6147,166,True
8131,123456775,Will LLC,99983,s6-supercomputer,Saint Kitts and Nevis,1986,5782,251,False
8132,123456771,Pryianka Ji,99986,s6-supercomputer,Angola,1989,3024,54,False
8133,123456787,Name IT,99998,s7-supercomputer,Cocos (Keeling) Islands,1983,6917,456,True
8134,123456773,My SQ Man,99983,s4-supercomputer,Senegal,2014,6387,401,True
8135,123456785,SAS Web Tec,99996,s4-supercomputer,Macao,1992,2004,579,True
8136,123456781,Kirlosker Service Center,99994,s5-supercomputer,Antigua and Barbuda,2019,6258,433,False
8137,123456775,Gen Power,99981,s1-supercomputer,Niue,2001,3718,423,True
8138,123456786,Loolo INC,99998,s9-supercomputer,India,2007,411,220,True
8139,123456774,Loolo INC,99992,s3-supercomputer,Sweden,1975,1217,448,True
8140,123456787,ABC Dogma,99990,s9-supercomputer,Azerbaijan,1988,2305,254,False
8141,123456786,Kirlosker Service Center,99997,s10-supercomputer,Spain,1976,8304,56,False
8142,123456786,Kulas Inc,99982,s1-supercomputer,Paraguay,1994,6972,61,True
8143,123456781,Kirlosker Service Center,99990,s8-supercomputer,Malta,1981,5702,287,False
8144,123456781,My SQ Man,99990,s6-supercomputer,Belize,1999,5380,235,True
8145,123456773,Will LLC,99995,s4-supercomputer,Bouvet Island (Bouvetoya),1987,5709,440,False
8146,123456789,Pryianka Ji,99999,s4-supercomputer,Saint Helena,1982,8005,609,False
8147,123456775,Super Sexy Dingo,99995,s1-supercomputer,Guam,1983,405,252,False
8148,123456789,SAS Web Tec,99995,s11-supercomputer,Ukraine,1996,8687,409,False
8149,123456773,Kulas Inc,99990,s3-supercomputer,Mongolia,2014,9005,659,True
8150,123456788,Kirlosker Service Center,99998,s6-supercomputer,Turkmenistan,2008,6121,23,True
8151,123456773,GitHub,99987,s7-supercomputer,Qatar,2014,4479,625,False
8152,123456782,Gen Power,99996,s4-supercomputer,Liechtenstein,1990,572,386,False
8153,123456789,Loolo INC,99998,s11-supercomputer,Turks and Caicos Islands,2011,1020,98,True
8154,123456785,My SQ Man,99983,s10-supercomputer,Somalia,2012,3484,513,False
8155,123456786,Kirlosker Service Center,99994,s9-supercomputer,Cuba,1973,1678,500,False
8156,123456776,Gen Power,99983,s1-supercomputer,Palestinian Territory,1973,6798,645,False
8157,123456786,Name IT,99992,s6-supercomputer,Solomon Islands,2013,8911,254,True
8158,123456787,ABC Dogma,99989,s9-supercomputer,Yemen,1993,5967,247,False
8159,123456774,GitHub,99983,s10-supercomputer,Pakistan,2006,4088,253,True
8160,123456785,Gen Power,99994,s10-supercomputer,Comoros,1986,8807,584,True
8161,123456788,Will LLC,99982,s1-supercomputer,Cocos (Keeling) Islands,1996,6144,482,True
8162,123456784,Name IT,99982,s1-supercomputer,Antarctica (the territory South of 60 deg S),2001,486,471,True
8163,123456774,Kulas Inc,99985,s1-supercomputer,Vanuatu,1972,1757,560,False
8164,123456788,GitHub,99985,s1-supercomputer,Serbia,1977,448,631,False
8165,123456780,Kulas Inc,99990,s7-supercomputer,Venezuela,1995,4900,284,True
8166,123456782,GitHub,99998,s2-supercomputer,Slovakia (Slovak Republic),1973,7821,425,False
8167,123456776,Kulas Inc,99998,s8-supercomputer,Netherlands,2005,3660,394,True
8168,123456772,Gen Power,99992,s1-supercomputer,Haiti,2010,1920,450,True
8169,123456777,Super Sexy Dingo,99997,s11-supercomputer,Saint Kitts and Nevis,2005,3926,210,False
8170,123456770,ABC Dogma,99983,s5-supercomputer,Marshall Islands,1971,6934,489,False
8171,123456773,Gen Power,99992,s11-supercomputer,Tunisia,2011,3308,274,True
8172,123456781,SAS Web Tec,99991,s4-supercomputer,Croatia,2003,2803,499,True
8173,123456786,Kulas Inc,99989,s6-supercomputer,Niue,2006,2125,140,True
8174,123456784,Kulas Inc,99985,s2-supercomputer,Solomon Islands,2005,3892,648,True
8175,123456772,Kirlosker Service Center,99996,s10-supercomputer,Italy,1995,5449,221,True
8176,123456789,Kirlosker Service Center,99981,s8-supercomputer,Spain,1972,23,622,False
8177,123456772,SAS Web Tec,99986,s5-supercomputer,American Samoa,2005,9016,141,False
8178,123456778,GitHub,99981,s8-supercomputer,Zimbabwe,1977,5494,488,True
8179,123456775,My SQ Man,99985,s7-supercomputer,Jordan,2003,5019,224,False
8180,123456781,Kirlosker Service Center,99983,s10-supercomputer,Brazil,2016,6568,67,True
8181,123456780,GitHub,99998,s3-supercomputer,Cuba,1989,8233,331,True
8182,123456773,ABC Dogma,99983,s2-supercomputer,Jamaica,1994,6452,102,True
8183,123456772,Loolo INC,99997,s6-supercomputer,Heard Island and McDonald Islands,1982,4101,591,True
8184,123456778,Loolo INC,99980,s10-supercomputer,Albania,1979,2509,581,False
8185,123456774,Loolo INC,99999,s1-supercomputer,Guyana,1987,8218,227,True
8186,123456788,Loolo INC,99987,s1-supercomputer,Singapore,2007,6915,239,False
8187,123456786,Pryianka Ji,99987,s11-supercomputer,Hong Kong,2005,4152,612,True
8188,123456787,Name IT,99987,s10-supercomputer,Bosnia and Herzegovina,2001,3722,697,False
8189,123456775,Kulas Inc,99986,s5-supercomputer,Macao,2000,4857,136,False
8190,123456781,Loolo INC,99986,s11-supercomputer,Christmas Island,1986,6202,435,False
8191,123456789,SAS Web Tec,99992,s7-supercomputer,Nicaragua,1997,6611,221,False
8192,123456779,Pryianka Ji,99987,s2-supercomputer,Jersey,2004,6443,359,True
8193,123456788,My SQ Man,99985,s6-supercomputer,Korea,1988,2324,173,True
8194,123456784,My SQ Man,99996,s5-supercomputer,Sierra Leone,1996,8532,126,False
8195,123456785,Kirlosker Service Center,99995,s4-supercomputer,Luxembourg,2005,2323,72,False
8196,123456782,Kulas Inc,99986,s8-supercomputer,Jordan,1974,8005,203,True
8197,123456789,ABC Dogma,99981,s8-supercomputer,Kazakhstan,2005,4837,637,True
8198,123456788,Kulas Inc,99992,s5-supercomputer,Afghanistan,1979,2757,28,False
8199,123456785,GitHub,99993,s5-supercomputer,Cameroon,1975,7908,173,False
8200,123456787,Kirlosker Service Center,99983,s11-supercomputer,Pitcairn Islands,1977,3901,151,True
8201,123456779,GitHub,99995,s1-supercomputer,Ghana,2002,554,13,False
8202,123456772,My SQ Man,99986,s1-supercomputer,Rwanda,2016,2359,306,False
8203,123456785,Super Sexy Dingo,99981,s5-supercomputer,Indonesia,2002,186,249,True
8204,123456780,Loolo INC,99983,s6-supercomputer,Italy,1990,5935,56,True
8205,123456772,My SQ Man,99990,s10-supercomputer,British Indian Ocean Territory (Chagos Archipelago),1973,3018,159,False
8206,123456775,ABC Dogma,99995,s6-supercomputer,Netherlands Antilles,1970,7991,281,True
8207,123456774,SAS Web Tec,99989,s9-supercomputer,Faroe Islands,1984,1499,265,True
8208,123456775,Loolo INC,99989,s3-supercomputer,Seychelles,1989,4790,697,True
8209,123456771,SAS Web Tec,99981,s7-supercomputer,Guernsey,2013,1228,174,False
8210,123456779,My SQ Man,99980,s4-supercomputer,Solomon Islands,1995,6360,503,True
8211,123456785,Kulas Inc,99987,s6-supercomputer,Singapore,1976,4097,468,True
8212,123456773,Name IT,99990,s9-supercomputer,South Georgia and the South Sandwich Islands,2014,9135,80,False
8213,123456784,SAS Web Tec,99992,s4-supercomputer,United Arab Emirates,1981,7106,191,False
8214,123456774,Loolo INC,99986,s8-supercomputer,Chad,1981,8536,105,False
8215,123456777,Gen Power,99982,s11-supercomputer,Liberia,1980,8097,169,True
8216,123456785,Kirlosker Service Center,99997,s8-supercomputer,Swaziland,2002,5231,27,False
8217,123456786,Super Sexy Dingo,99999,s5-supercomputer,Aruba,1992,9809,110,True
8218,123456785,Kulas Inc,99999,s10-supercomputer,Canada,2016,5797,338,True
8219,123456781,My SQ Man,99986,s6-supercomputer,Bulgaria,1993,9183,693,True
8220,123456775,Kirlosker Service Center,99991,s10-supercomputer,Hong Kong,1982,5070,404,False
8221,123456788,My SQ Man,99998,s4-supercomputer,Kuwait,1991,8788,314,True
8222,123456787,Pryianka Ji,99985,s3-supercomputer,Qatar,1996,7789,497,False
8223,123456781,Gen Power,99989,s9-supercomputer,Senegal,1985,8164,660,False
8224,123456787,ABC Dogma,99987,s9-supercomputer,Austria,1993,3130,616,False
8225,123456780,My SQ Man,99980,s7-supercomputer,Niger,2004,1710,369,True
8226,123456788,Will LLC,99997,s10-supercomputer,Niger,1977,8204,483,False
8227,123456777,Name IT,99985,s8-supercomputer,Sweden,2005,8118,194,False
8228,123456776,Gen Power,99986,s1-supercomputer,Uzbekistan,1992,3388,440,True
8229,123456781,My SQ Man,99991,s11-supercomputer,Suriname,2016,5261,592,True
8230,123456772,Super Sexy Dingo,99980,s11-supercomputer,Algeria,2005,1927,629,True
8231,123456775,GitHub,99985,s8-supercomputer,Saint Lucia,1974,6918,293,False
8232,123456789,Pryianka Ji,99980,s2-supercomputer,French Southern Territories,1993,4509,68,False
8233,123456784,Name IT,99980,s8-supercomputer,Georgia,2008,341,306,False
8234,123456786,ABC Dogma,99993,s9-supercomputer,Botswana,2006,6878,86,False
8235,123456788,GitHub,99981,s9-supercomputer,Jamaica,1990,7087,119,True
8236,123456786,Name IT,99983,s5-supercomputer,Saint Pierre and Miquelon,2005,4219,619,True
8237,123456789,Kirlosker Service Center,99990,s1-supercomputer,Holy See (Vatican City State),2007,3315,545,True
8238,123456780,Loolo INC,99993,s4-supercomputer,Holy See (Vatican City State),1980,6647,473,False
8239,123456772,Kirlosker Service Center,99999,s2-supercomputer,Korea,2004,759,669,True
8240,123456777,Kulas Inc,99983,s6-supercomputer,Nicaragua,2006,5810,176,False
8241,123456787,Super Sexy Dingo,99981,s6-supercomputer,Micronesia,1983,6250,74,False
8242,123456786,ABC Dogma,99999,s9-supercomputer,Tanzania,2012,2955,230,False
8243,123456771,Name IT,99986,s3-supercomputer,Northern Mariana Islands,1992,7481,306,False
8244,123456778,Super Sexy Dingo,99999,s1-supercomputer,Switzerland,1980,5647,56,False
8245,123456783,GitHub,99982,s6-supercomputer,Holy See (Vatican City State),1971,3931,104,False
8246,123456775,Will LLC,99991,s2-supercomputer,Fiji,2011,4589,585,True
8247,123456776,Loolo INC,99983,s6-supercomputer,Guinea,2005,9449,310,True
8248,123456785,Will LLC,99985,s2-supercomputer,Uzbekistan,1999,2207,178,True
8249,123456774,GitHub,99991,s11-supercomputer,Angola,1999,5412,277,True
8250,123456776,My SQ Man,99994,s8-supercomputer,Spain,2012,9093,585,False
8251,123456774,Name IT,99990,s6-supercomputer,Romania,2001,4875,628,False
8252,123456778,Gen Power,99991,s10-supercomputer,Cyprus,1999,2547,525,True
8253,123456784,Kirlosker Service Center,99994,s9-supercomputer,Christmas Island,1999,7662,494,True
8254,123456776,ABC Dogma,99997,s2-supercomputer,Morocco,1993,5863,51,True
8255,123456770,Kulas Inc,99997,s9-supercomputer,Croatia,2014,3435,465,True
8256,123456776,Kirlosker Service Center,99982,s4-supercomputer,Sao Tome and Principe,1984,8395,266,True
8257,123456776,My SQ Man,99989,s1-supercomputer,Cameroon,2008,2967,619,True
8258,123456784,Kirlosker Service Center,99985,s5-supercomputer,Iceland,2004,2344,29,True
8259,123456785,GitHub,99994,s6-supercomputer,Suriname,1983,583,279,True
8260,123456780,Will LLC,99992,s9-supercomputer,Zambia,1989,7489,432,True
8261,123456775,Loolo INC,99986,s1-supercomputer,Korea,1984,5970,143,True
8262,123456786,Kulas Inc,99999,s11-supercomputer,Malawi,1996,4148,492,True
8263,123456788,Gen Power,99999,s8-supercomputer,Timor-Leste,1982,3999,649,True
8264,123456789,Loolo INC,99981,s2-supercomputer,United States Virgin Islands,1999,948,64,False
8265,123456786,ABC Dogma,99987,s3-supercomputer,Germany,1992,5290,257,False
8266,123456780,GitHub,99980,s4-supercomputer,Latvia,2010,3301,477,False
8267,123456785,SAS Web Tec,99986,s7-supercomputer,Jersey,1986,4215,145,True
8268,123456789,Kulas Inc,99982,s9-supercomputer,Gibraltar,1970,1648,698,True
8269,123456775,Kirlosker Service Center,99992,s1-supercomputer,Marshall Islands,2009,918,421,False
8270,123456773,Kirlosker Service Center,99992,s9-supercomputer,Paraguay,1996,6620,104,False
8271,123456777,My SQ Man,99983,s2-supercomputer,Andorra,1985,9187,614,True
8272,123456781,Kulas Inc,99995,s10-supercomputer,Nigeria,2019,5472,27,False
8273,123456781,Will LLC,99993,s10-supercomputer,Portugal,1992,7631,156,True
8274,123456777,Kirlosker Service Center,99981,s10-supercomputer,Saint Pierre and Miquelon,1975,412,662,True
8275,123456775,Name IT,99992,s2-supercomputer,Honduras,1995,9638,440,True
8276,123456775,Super Sexy Dingo,99989,s7-supercomputer,Cocos (Keeling) Islands,1990,7709,427,True
8277,123456788,GitHub,99986,s6-supercomputer,Bulgaria,1972,29,343,False
8278,123456771,ABC Dogma,99990,s10-supercomputer,Venezuela,1975,6662,81,True
8279,123456787,SAS Web Tec,99994,s10-supercomputer,Greenland,1989,167,360,True
8280,123456782,Kirlosker Service Center,99985,s1-supercomputer,Argentina,1999,2839,697,False
8281,123456782,Kulas Inc,99996,s9-supercomputer,Slovenia,1998,2571,40,True
8282,123456779,Super Sexy Dingo,99983,s2-supercomputer,Hungary,1978,4105,403,True
8283,123456785,Will LLC,99995,s5-supercomputer,Barbados,1977,4250,103,True
8284,123456777,Will LLC,99981,s10-supercomputer,Saint Barthelemy,1981,339,346,False
8285,123456784,Gen Power,99985,s9-supercomputer,Cuba,2002,9438,76,False
8286,123456773,Super Sexy Dingo,99998,s1-supercomputer,Andorra,1992,8635,392,True
8287,123456774,Loolo INC,99985,s2-supercomputer,Dominica,1993,7622,244,False
